input_text	prefix	target_text	Unnamed: 0
PersonX comes first	xAttr	pushy	
PersonX comes first	xIntent	to show power	235713.0
PersonX comes first	xNeed	to set up the tables and chairs	
PersonX comes first	xReact	pride	
PersonX comes home at night	xAttr	late	
PersonX comes home at night	xNeed	to leave their office	
PersonX comes home at night	xReact	safe at home	
PersonX comes home at night	xWant	to go to sleep	
PersonX comes home early	xAttr	resolute	
PersonX comes home early	xIntent	to go home	145941.0
PersonX comes home early	xNeed	leave work early	
PersonX comes home early	xReact	happy that he or she is not at work	
PersonX comes home early	xWant	make a snack	
PersonX comes home from work	xAttr	hard-working	
PersonX comes home from work	xNeed	to drive home	
PersonX comes home from work	xReact	relax and comfortable	
PersonX comes home from work	xWant	to change into something comfortable	
PersonX comes home to roost	xAttr	Tired	
PersonX comes home to roost	xIntent	none	599918.0
PersonX comes home to roost	xNeed	to have a ride	
PersonX comes home to roost	xReact	satisfied	
PersonX comes home today	xAttr	comfortable	
PersonX comes home today	xIntent	see his wife and kids after the war	591978.0
PersonX comes home today	xNeed	to leave home	
PersonX comes home today	xReact	happy	
PersonX comes home yesterday	xAttr	reliable	
PersonX comes home yesterday	xNeed	to have been away from home	
PersonX comes home yesterday	xReact	happy	
PersonX comes home yesterday	xWant	to relax	
PersonX comes in PersonY's way	xAttr	rude	
PersonX comes in PersonY's way	xIntent	to get to a place quickly.	653216.0
PersonX comes in PersonY's way	xNeed	move in PersonY's direction.	
PersonX comes in PersonY's way	xReact	okay	
PersonX comes out in the wash	xAttr	relieved	
PersonX comes out in the wash	xIntent	none	209121.0
PersonX comes out in the wash	xNeed	to go there	
PersonX comes out in the wash	xReact	lucky.	
PersonX comes out of PersonX's shell	xAttr	brave	
PersonX comes out of PersonX's shell	xIntent	be social	235644.0
PersonX comes out of PersonX's shell	xNeed	to break the shell	
PersonX comes out of PersonX's shell	xReact	like a part of the group	
PersonX comes soon	xAttr	prompt	
PersonX comes soon	xNeed	a car	
PersonX comes soon	xReact	on time	
PersonX comes soon	xWant	to get there	
PersonX comes to PersonX's senses	xAttr	practical	
PersonX comes to PersonX's senses	xNeed	to analyze the facts	
PersonX comes to PersonX's senses	xReact	knowledgeable	
PersonX comes to PersonX's senses	xWant	to move on	
PersonX comes to PersonY agreement	xAttr	pushy	
PersonX comes to PersonY agreement	xIntent	to be agreement	98388.0
PersonX comes to PersonY agreement	xNeed	to know about its benefits	
PersonX comes to PersonY agreement	xReact	happy	
PersonX comes to PersonY agreement	xWant	to become his partner	
PersonX comes to PersonY mind	xAttr	Memorable	
PersonX comes to PersonY mind	xNeed	to have special skills	
PersonX comes to PersonY mind	xReact	happy	
PersonX comes to PersonY mind	xWant	visit person y	
PersonX comes to PersonY understanding	xAttr	Openminded	
PersonX comes to PersonY understanding	xNeed	To hear Y out	
PersonX comes to PersonY understanding	xReact	friendly	
PersonX comes to PersonY understanding	xWant	To get along with Y	
PersonX comes to PersonY's aid	xAttr	helpful	
PersonX comes to PersonY's aid	xIntent	to helpful	588856.0
PersonX comes to PersonY's aid	xNeed	Be alert	
PersonX comes to PersonY's aid	xReact	helpful.	
PersonX comes to PersonY's assistance	xAttr	Helpful	
PersonX comes to PersonY's assistance	xNeed	to be aware of the needed assistance.	
PersonX comes to PersonY's assistance	xReact	glad	
PersonX comes to PersonY's assistance	xWant	to figure out how to help PersonY	
PersonX comes to PersonY's mind	xAttr	memorable	
PersonX comes to PersonY's mind	xIntent	none	100333.0
PersonX comes to PersonY's mind	xNeed	to know someone	
PersonX comes to PersonY's mind	xReact	like an important part of persony's life.	
PersonX comes to PersonY's rescue	xAttr	Brave	
PersonX comes to PersonY's rescue	xIntent	protect person y form harm	229781.0
PersonX comes to PersonY's rescue	xNeed	get proper equipment	
PersonX comes to PersonY's rescue	xReact	happy	
PersonX comes to nothing	xAttr	disapointed	
PersonX comes to nothing	xIntent	to try	664071.0
PersonX comes to nothing	xNeed	to of tried something	
PersonX comes to nothing	xReact	disappointed	
PersonX comes towards PersonY	xAttr	friendly	
PersonX comes towards PersonY	xNeed	to move closer	
PersonX comes towards PersonY	xReact	excited to see his friend	
PersonX comes towards PersonY	xWant	to be close to PersonY	
PersonX comes unhinged	xAttr	dominant	
PersonX comes unhinged	xNeed	to be stressed out	
PersonX comes unhinged	xReact	upset	
PersonX comes unhinged	xWant	to check themselves in to the psych ward	
PersonX comes up behind PersonY	xAttr	sneaky	
PersonX comes up behind PersonY	xNeed	to startle personY	
PersonX comes up behind PersonY	xReact	happy	
PersonX comes up behind PersonY	xWant	to startle	
PersonX comes within PersonY's reach	xAttr	aggressive	
PersonX comes within PersonY's reach	xIntent	to be closer	121580.0
PersonX comes within PersonY's reach	xNeed	Find personY	
PersonX comes within PersonY's reach	xReact	positive about the event.	
PersonX comes within sight	xAttr	close	
PersonX comes within sight	xNeed	Walk to a spot so others can see them	
PersonX comes within sight	xReact	happy	
PersonX comes within sight	xWant	Wave to the people that they are seeing	
PersonX commands PersonY army	xAttr	strong	
PersonX commands PersonY army	xNeed	find the army	
PersonX commands PersonY army	xReact	like a king	
PersonX commands PersonY army	xWant	stop commanding the army	
PersonX commands PersonY view	xAttr	vibrant	
PersonX commands PersonY view	xNeed	to be a person in authority	
PersonX commands PersonY view	xReact	good	
PersonX commands PersonY view	xWant	to get information on case	
PersonX commits within PersonY state	xAttr	risky	
PersonX commits within PersonY state	xIntent	to be in that state	274664.0
PersonX commits within PersonY state	xNeed	to go to that state	
PersonX commits within PersonY state	xReact	like they made a decision	
PersonX complains to PersonY's mother	xAttr	backstabber	
PersonX complains to PersonY's mother	xNeed	call PersonY's mother	
PersonX complains to PersonY's mother	xReact	irritated	
PersonX complains to PersonY's mother	xWant	get PersonY's mother on PersonX's side	
PersonX complains to the manager	xAttr	angry	
PersonX complains to the manager	xNeed	face a problem	
PersonX complains to the manager	xReact	upset	
PersonX complains to the manager	xWant	complain	
PersonX completely destroyed	xAttr	unskilled	
PersonX completely destroyed	xNeed	to have it	
PersonX completely destroyed	xReact	upset	
PersonX completely destroyed	xWant	to get a new one	
PersonX completes PersonX's assignment	xAttr	studious	
PersonX completes PersonX's assignment	xNeed	to understand their assignment	
PersonX completes PersonX's assignment	xReact	a finished assignment, good	
PersonX completes PersonX's assignment	xWant	to take a break	
PersonX completes PersonX's education	xAttr	educated	
PersonX completes PersonX's education	xNeed	to study	
PersonX completes PersonX's education	xReact	accomplished	
PersonX completes PersonX's education	xWant	to graduate	
PersonX completes PersonX's task	xAttr	helpful	
PersonX completes PersonX's task	xIntent	to finish his work and go home	111018.0
PersonX completes PersonX's task	xNeed	to understand their task	
PersonX completes PersonX's task	xReact	relieftht he finished	
PersonX completes PersonX's year	xAttr	successful	
PersonX completes PersonX's year	xIntent	to finish	118465.0
PersonX completes PersonX's year	xNeed	to do the necessary work	
PersonX completes PersonX's year	xReact	accomplished	
PersonX completes PersonY's work	xAttr	subservient	
PersonX completes PersonY's work	xIntent	to surprise someone.	77497.0
PersonX completes PersonY's work	xNeed	studies carpentry	
PersonX completes PersonY's work	xReact	satisfied.	
PersonX complies with PersonY request	xAttr	dutiful	
PersonX complies with PersonY request	xIntent	approval	274245.0
PersonX complies with PersonY request	xNeed	to know what y wants	
PersonX complies with PersonY request	xReact	like she will make her friend happy.	
PersonX complies with PersonY request	xWant	To avoid trouble	
PersonX concludes PersonY agreement	xAttr	agreeable	
PersonX concludes PersonY agreement	xNeed	to agree with persony	
PersonX concludes PersonY agreement	xReact	happy	
PersonX concludes PersonY agreement	xWant	to followup	
PersonX conducts PersonX's business	xAttr	knowledgeable	
PersonX conducts PersonX's business	xIntent	to get ahead in his field	90428.0
PersonX conducts PersonX's business	xNeed	to open their business on time	
PersonX conducts PersonX's business	xReact	productive	
PersonX conducts PersonX's business	xWant	to hire someone to help	
PersonX conducts research	xAttr	helpful	
PersonX conducts research	xNeed	to go to the library	
PersonX conducts research	xReact	informed	
PersonX conducts research	xWant	to write down observations	
PersonX confers upon PersonY	xAttr	close	
PersonX confers upon PersonY	xNeed	to find a way to fix a problem	
PersonX confers upon PersonY	xReact	happy	
PersonX confers upon PersonY	xWant	to use the solution they came up with	
PersonX confiscates PersonY's property	xAttr	greedy	
PersonX confiscates PersonY's property	xNeed	to find a reason to take property	
PersonX confiscates PersonY's property	xReact	satisfaction	
PersonX confiscates PersonY's property	xWant	to sell the property	
PersonX considers the audiences capacities	xAttr	thoughtful	
PersonX considers the audiences capacities	xIntent	to judge people	167550.0
PersonX considers the audiences capacities	xNeed	to decide his source material	
PersonX considers the audiences capacities	xReact	in control	
PersonX considers the audiences capacities	xWant	to stay within the boundaries of the audience	
PersonX contacts PersonX's friends	xAttr	interested	
PersonX contacts PersonX's friends	xIntent	to stay in touch	673858.0
PersonX contacts PersonX's friends	xNeed	get friend's phone numbers	
PersonX contacts PersonX's friends	xReact	happy	
PersonX contacts PersonX's friends	xWant	invite them somewhere	
PersonX contacts PersonY's friends	xAttr	inquisitive	
PersonX contacts PersonY's friends	xIntent	arrange a surprise party	290540.0
PersonX contacts PersonY's friends	xNeed	to obtain the white pages	
PersonX contacts PersonY's friends	xReact	happy	
PersonX contacts PersonY's friends	xWant	to inform them	
PersonX continues PersonX's course	xAttr	strong willed	
PersonX continues PersonX's course	xIntent	to not undergo change	99389.0
PersonX continues PersonX's course	xNeed	to stay in school	
PersonX continues PersonX's course	xReact	determined	
PersonX continues PersonX's course	xWant	to pass the class	
PersonX continues PersonX's search	xAttr	persistent	
PersonX continues PersonX's search	xIntent	to satisfy their curiosity	651267.0
PersonX continues PersonX's search	xNeed	search	
PersonX continues PersonX's search	xReact	determined	
PersonX continues PersonX's studies	xAttr	Smart	
PersonX continues PersonX's studies	xIntent	learn more	120158.0
PersonX continues PersonX's studies	xNeed	to get some textbooks	
PersonX continues PersonX's studies	xReact	satisfied	
PersonX continues PersonX's studies	xWant	to understand the studies	
PersonX continues PersonY's search	xAttr	motivated	
PersonX continues PersonY's search	xNeed	to understand PersonY	
PersonX continues PersonY's search	xReact	helpful	
PersonX continues PersonY's search	xWant	to find what PersonY was looking for	
PersonX continues running	xAttr	Active	
PersonX continues running	xNeed	to find somewhere to run.	
PersonX continues running	xReact	motivated	
PersonX continues running	xWant	to catch their breath.	
PersonX continues throughout life	xAttr	sad	
PersonX continues throughout life	xNeed	to of done somethingq	
PersonX continues throughout life	xReact	happy	
PersonX continues throughout life	xWant	to keep doing it	
PersonX continues to play	xAttr	playful	
PersonX continues to play	xNeed	be fit	
PersonX continues to play	xReact	glad.	
PersonX continues to play	xWant	stop playing	
PersonX continues to work	xAttr	harworking	
PersonX continues to work	xNeed	to have energy to work	
PersonX continues to work	xReact	tired	
PersonX continues to work	xWant	to take a break	
PersonX continues to work hard	xAttr	industrious	
PersonX continues to work hard	xIntent	to get ahead in life	364303.0
PersonX continues to work hard	xNeed	go to office	
PersonX continues to work hard	xReact	accomplished	
PersonX continues to work hard	xWant	take a break	
PersonX controls PersonX's emotions	xAttr	in charge	
PersonX controls PersonX's emotions	xIntent	to hide emotions	652655.0
PersonX controls PersonX's emotions	xNeed	to have received some news	
PersonX controls PersonX's emotions	xReact	good	
PersonX convinces PersonY would be	xAttr	depressed	
PersonX convinces PersonY would be	xNeed	find options	
PersonX convinces PersonY would be	xReact	feels like they are informing them of something good	
PersonX convinces PersonY would be	xWant	To hire PersonY for a job	
PersonX cooks PersonX's food	xAttr	independent	
PersonX cooks PersonX's food	xIntent	to provide sustenance for themselves	83557.0
PersonX cooks PersonX's food	xNeed	to prepare the ingredients	
PersonX cooks PersonX's food	xReact	happy	
PersonX cooks PersonY dinner	xAttr	generous	
PersonX cooks PersonY dinner	xNeed	go in kitchen	
PersonX cooks PersonY dinner	xReact	proud that he made such a good dinner	
PersonX cooks PersonY dinner	xWant	have dinner	
PersonX cooks PersonY's food	xAttr	caring	
PersonX cooks PersonY's food	xIntent	to be nice	91625.0
PersonX cooks PersonY's food	xNeed	to wash the vegetables	
PersonX cooks PersonY's food	xReact	happy	
PersonX cooks at home	xAttr	thrifty	
PersonX cooks at home	xNeed	to be at home.	
PersonX cooks at home	xReact	proud	
PersonX cooks at home	xWant	to save money.	
PersonX cooks breakfast	xAttr	talented	
PersonX cooks breakfast	xNeed	buy groceries	
PersonX cooks breakfast	xReact	satisfied	
PersonX cooks breakfast	xWant	eat	
PersonX cooks dinner	xAttr	Responsible	
PersonX cooks dinner	xIntent	to be successful	388206.0
PersonX cooks dinner	xNeed	go to a grocery store.	
PersonX cooks dinner	xReact	chef like	
PersonX cooks dinner for PersonX's family	xAttr	caring	
PersonX cooks dinner for PersonX's family	xNeed	to invite Person Y's family to come over.	
PersonX cooks dinner for PersonX's family	xReact	tired	
PersonX cooks dinner for PersonX's family	xWant	to serve the food.	
PersonX cooks dinner for PersonX's girlfriend	xAttr	loving	
