Unnamed: 0	prefix	input_text	target_text
164455	oReact	PersonX nuzzles PersonY's neck	loved.
164489	xAttr	PersonX nuzzles PersonY's neck	affectionate
164459	xIntent	PersonX nuzzles PersonY's neck	to show affection.
164475	xNeed	PersonX nuzzles PersonY's neck	to be very close to PersonY
164457	xReact	PersonX nuzzles PersonY's neck	excited.
164476	xWant	PersonX nuzzles PersonY's neck	to ask PersonY what perfume they are wearing
240985	oReact	PersonX obeys PersonY order	pleased
241005	xAttr	PersonX obeys PersonY order	obedient
240986	xIntent	PersonX obeys PersonY order	to please his friend
240997	xNeed	PersonX obeys PersonY order	lose the bet
241000	xWant	PersonX obeys PersonY order	follow the instruction
268461	oReact	PersonX obeys PersonY orders	confident
268484	xAttr	PersonX obeys PersonY orders	obedient
268463	xReact	PersonX obeys PersonY orders	satisfied
268482	xWant	PersonX obeys PersonY orders	To obtain good status
650986	oReact	PersonX obeys PersonY's commands	helpful.
651024	xAttr	PersonX obeys PersonY's commands	devout
650991	xIntent	PersonX obeys PersonY's commands	to be helpful
651007	xNeed	PersonX obeys PersonY's commands	to know personY
650988	xReact	PersonX obeys PersonY's commands	happy.
83363	xAttr	PersonX obeys PersonY's orders	subordinate
83355	xNeed	PersonX obeys PersonY's orders	to work
83330	xReact	PersonX obeys PersonY's orders	submissive
83346	xWant	PersonX obeys PersonY's orders	to finish in good time
472	xIntent	PersonX obeys ___ rather	satisfied,
38732	oReact	PersonX obeys ___ than man	its natural
38753	xAttr	PersonX obeys ___ than man	indebted.
38729	xIntent	PersonX obeys ___ than man	is religious
38743	xNeed	PersonX obeys ___ than man	to have respect for God
38730	xReact	PersonX obeys ___ than man	at peace
579283	xWant	PersonX obeys ___ than men	tell friends
61100	oReact	PersonX obeys the king 's ___	great that respect is given to the throne.
61131	xAttr	PersonX obeys the king 's ___	caring
61105	xIntent	PersonX obeys the king 's ___	to please the king
61106	xReact	PersonX obeys the king 's ___	loyal
61127	xWant	PersonX obeys the king 's ___	to be respected
57137	oReact	PersonX obliterates every ___	sad
57167	xAttr	PersonX obliterates every ___	Thinker
57135	xIntent	PersonX obliterates every ___	to destroy
57151	xNeed	PersonX obliterates every ___	to gather weapons
57136	xReact	PersonX obliterates every ___	powerful
57158	xWant	PersonX obliterates every ___	to understand if this was a good idea
265044	oReact	PersonX observes PersonY closely	nervous
265069	xAttr	PersonX observes PersonY closely	observant
265042	xIntent	PersonX observes PersonY closely	to check
265059	xNeed	PersonX observes PersonY closely	have a required need to make the observations
265046	xReact	PersonX observes PersonY closely	satisfied
265064	xWant	PersonX observes PersonY closely	to prevent PersonY from falling down
28535	xAttr	PersonX observes every ___	observant
28507	xIntent	PersonX observes every ___	time to pass quickly
28520	xNeed	PersonX observes every ___	to be interested
28508	xReact	PersonX observes every ___	anxious
28522	xWant	PersonX observes every ___	to learn from it
257734	oReact	PersonX obtains PersonY answer	understood
257772	xAttr	PersonX obtains PersonY answer	disappointed
257752	xNeed	PersonX obtains PersonY answer	to ask PersonY a question
278396	oReact	PersonX obtains PersonY audience	nuetral
278428	xAttr	PersonX obtains PersonY audience	enticing
278397	xIntent	PersonX obtains PersonY audience	to have a conversation
278424	xNeed	PersonX obtains PersonY audience	PersonX drives to PersonY's office
278398	xReact	PersonX obtains PersonY audience	thrilled
278414	xWant	PersonX obtains PersonY audience	to make PersonY understand
240908	oReact	PersonX obtains PersonY education	appreciated
240909	xIntent	PersonX obtains PersonY education	to emulate persony
240907	xReact	PersonX obtains PersonY education	triumphant
240924	xWant	PersonX obtains PersonY education	to visit PersonY on break
605296	xAttr	PersonX obtains PersonY idea	unjust
605273	xIntent	PersonX obtains PersonY idea	to catch a thief
605286	xNeed	PersonX obtains PersonY idea	snoop through person Y's items
605287	xWant	PersonX obtains PersonY idea	patton the idea
243917	oReact	PersonX obtains PersonY information	finished doing their part
243921	xIntent	PersonX obtains PersonY information	to be informed
243942	xNeed	PersonX obtains PersonY information	to hack into PersonY's computer
243923	xReact	PersonX obtains PersonY information	informed
243939	xWant	PersonX obtains PersonY information	to steal his identity
258086	xAttr	PersonX obtains PersonY solution	knowing
258080	xNeed	PersonX obtains PersonY solution	understand the problem
258055	xReact	PersonX obtains PersonY solution	accomplished
258075	xWant	PersonX obtains PersonY solution	to tell them
262810	oReact	PersonX obtains PersonY understanding	interested
262806	xIntent	PersonX obtains PersonY understanding	to better a relationship
262812	xReact	PersonX obtains PersonY understanding	grateful
100705	xAttr	PersonX obtains PersonY's release	mature
100675	xIntent	PersonX obtains PersonY's release	to let persony be free
100695	xNeed	PersonX obtains PersonY's release	to sign for the bail
100676	xReact	PersonX obtains PersonY's release	in charge
100701	xWant	PersonX obtains PersonY's release	to file it
44133	xIntent	PersonX obtains ___ by means	to have more of something
44134	xReact	PersonX obtains ___ by means	needy
54286	oReact	PersonX obtains ___ elsewhere	happy
54313	xAttr	PersonX obtains ___ elsewhere	has options
54306	xNeed	PersonX obtains ___ elsewhere	to ask someone for it
54308	xWant	PersonX obtains ___ elsewhere	to start a Business
28648	xIntent	PersonX obtains ___ for analysis	to be nice
28649	xReact	PersonX obtains ___ for analysis	good
19769	oReact	PersonX obtains ___ from sources	like they can trust person x.
31152	xAttr	PersonX obtains ___ from the government	unwealthy
31120	xIntent	PersonX obtains ___ from the government	person  obtions  money
31142	xNeed	PersonX obtains ___ from the government	to provide identification
31121	xReact	PersonX obtains ___ from the government	happy
31134	xWant	PersonX obtains ___ from the government	receive it
117554	oReact	PersonX occupies PersonY area	angry
117581	xAttr	PersonX occupies PersonY area	rude
117575	xNeed	PersonX occupies PersonY area	search the PersonY's area
117577	xWant	PersonX occupies PersonY area	figure out where the area is in
96321	oReact	PersonX occupies PersonY place	sad
96322	xIntent	PersonX occupies PersonY place	to sit
96324	xReact	PersonX occupies PersonY place	safe
100780	oReact	PersonX occupies PersonY position	angry
100809	xAttr	PersonX occupies PersonY position	selfish
100783	xIntent	PersonX occupies PersonY position	person's job.
100800	xNeed	PersonX occupies PersonY position	to take responsibility
100784	xReact	PersonX occupies PersonY position	happy
100795	xWant	PersonX occupies PersonY position	to measure up to PersonY
114155	oReact	PersonX occupies PersonY's attention	obligated
114192	xAttr	PersonX occupies PersonY's attention	commanding
114186	xNeed	PersonX occupies PersonY's attention	to go to PersonY's home
114175	xWant	PersonX occupies PersonY's attention	to distract y
114491	oReact	PersonX occupies PersonY's mind	longing for person x
114495	xIntent	PersonX occupies PersonY's mind	to control
114493	xReact	PersonX occupies PersonY's mind	person x would not know unless person y told them, then he/she would feel flattered
129998	oReact	PersonX occupies PersonY's time	worried
130029	xAttr	PersonX occupies PersonY's time	dominant
129994	xIntent	PersonX occupies PersonY's time	to bond with persony
130025	xNeed	PersonX occupies PersonY's time	to get PersonY's attention
129996	xReact	PersonX occupies PersonY's time	happy
130014	xWant	PersonX occupies PersonY's time	to share experiences with persony
201239	xIntent	PersonX occupies oneself	to stay busy
201240	xReact	PersonX occupies oneself	involved
17318	oReact	PersonX occupies the ___ at the time	observant
17343	xAttr	PersonX occupies the ___ at the time	selfish
17320	xReact	PersonX occupies the ___ at the time	nervous, artistic
17332	xWant	PersonX occupies the ___ at the time	to go home
31985	oReact	PersonX occupies the ___ for years	irritated
31986	xIntent	PersonX occupies the ___ for years	to stay in power
121820	oReact	PersonX occurs at PersonY age	happy
121835	xAttr	PersonX occurs at PersonY age	aware
121821	xIntent	PersonX occurs at PersonY age	to be occurs
121828	xNeed	PersonX occurs at PersonY age	Stay healthy
121822	xReact	PersonX occurs at PersonY age	happy
121829	xWant	PersonX occurs at PersonY age	to live another year
232180	oReact	PersonX offer PersonX's condolences	supported
232220	xAttr	PersonX offer PersonX's condolences	compassionate
232183	xIntent	PersonX offer PersonX's condolences	to make the other person feel better
232202	xNeed	PersonX offer PersonX's condolences	to approach someone
232184	xReact	PersonX offer PersonX's condolences	sad
232216	xWant	PersonX offer PersonX's condolences	to understand how they feel
102324	oReact	PersonX offer PersonX's services	happy
102355	xAttr	PersonX offer PersonX's services	competent
102325	xIntent	PersonX offer PersonX's services	to be helpful
102344	xNeed	PersonX offer PersonX's services	to develop their skills
102327	xReact	PersonX offer PersonX's services	good about themselves
102353	xWant	PersonX offer PersonX's services	show the price of the service
333113	oReact	PersonX offer PersonY a job	happy
333143	xAttr	PersonX offer PersonY a job	generous
333114	xIntent	PersonX offer PersonY a job	helpful
333131	xNeed	PersonX offer PersonY a job	Have a job opening
333115	xReact	PersonX offer PersonY a job	happy
333133	xWant	PersonX offer PersonY a job	Teach PersonY
613466	oReact	PersonX offer PersonY a ride	thankful
613495	xAttr	PersonX offer PersonY a ride	amiable
613464	xIntent	PersonX offer PersonY a ride	to help him reach his destination soon.
613488	xNeed	PersonX offer PersonY a ride	to call person Y
613465	xReact	PersonX offer PersonY a ride	happy about helping him
613491	xWant	PersonX offer PersonY a ride	go home
650571	oReact	PersonX offer PersonY explanation	glad to know his/her point of view
650599	xAttr	PersonX offer PersonY explanation	talkative
650572	xIntent	PersonX offer PersonY explanation	to be understood
650589	xNeed	PersonX offer PersonY explanation	know PersonY
650577	xReact	PersonX offer PersonY explanation	good
650598	xWant	PersonX offer PersonY explanation	to see what they think
261387	oReact	PersonX offer PersonY opportunity	flattered.
261418	xAttr	PersonX offer PersonY opportunity	helpful
261388	xIntent	PersonX offer PersonY opportunity	to provide someone with an opportunity.
261414	xNeed	PersonX offer PersonY opportunity	to have something to offer
261391	xReact	PersonX offer PersonY opportunity	empathetic.
261410	xWant	PersonX offer PersonY opportunity	him to accept it
679684	oReact	PersonX offer PersonY the job	happy
679725	xAttr	PersonX offer PersonY the job	warmhearted
679693	xIntent	PersonX offer PersonY the job	to hire someone
679710	xNeed	PersonX offer PersonY the job	to call PersonY's references
679694	xReact	PersonX offer PersonY the job	satisfied
679711	xWant	PersonX offer PersonY the job	to show PersonY around
184697	oReact	PersonX offer PersonY's hand	loved
184727	xAttr	PersonX offer PersonY's hand	kind
184695	xIntent	PersonX offer PersonY's hand	to help the old lady cross the street
184709	xNeed	PersonX offer PersonY's hand	to talk to PersonY
184699	xReact	PersonX offer PersonY's hand	happy
184715	xWant	PersonX offer PersonY's hand	to make peace
10933	oReact	PersonX offer ___ to audiences	heard
10969	xAttr	PersonX offer ___ to audiences	generous
10935	xIntent	PersonX offer ___ to audiences	to offer advice where it is needed.
10966	xNeed	PersonX offer ___ to audiences	to gather an audience
10936	xReact	PersonX offer ___ to audiences	needed
10957	xWant	PersonX offer ___ to audiences	to give audience more information
53445	oReact	PersonX offer ___ to people	hopeful
53481	xAttr	PersonX offer ___ to people	friendly
53447	xIntent	PersonX offer ___ to people	other people to be okay
53467	xNeed	PersonX offer ___ to people	put sheets on bed
53455	xReact	PersonX offer ___ to people	kind
53473	xWant	PersonX offer ___ to people	to help others.
3299	oReact	PersonX offer ___ to students	taken care of
3327	xAttr	PersonX offer ___ to students	caring
3319	xNeed	PersonX offer ___ to students	to buy bags for them
3298	xReact	PersonX offer ___ to students	helpful
3321	xWant	PersonX offer ___ to students	to advise them
20660	oReact	PersonX offer ___ to the gods	happy
20688	xAttr	PersonX offer ___ to the gods	religious
20661	xIntent	PersonX offer ___ to the gods	he offer thanks to the gods
20682	xNeed	PersonX offer ___ to the gods	to visit church
20684	xWant	PersonX offer ___ to the gods	to tell friends about church
334326	oReact	PersonX offer a new job	happy
334361	xAttr	PersonX offer a new job	helpful
334328	xIntent	PersonX offer a new job	to provide employment
334349	xNeed	PersonX offer a new job	to put an ad up online
334329	xReact	PersonX offer a new job	good about themselves
334342	xWant	PersonX offer a new job	to choose the right candidate
229651	xAttr	PersonX offer affordances	nuturing
229631	xIntent	PersonX offer affordances	to be welcoming
229642	xNeed	PersonX offer affordances	to have a product to sell
