	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	Unnamed: 0.1.1.1	Unnamed: 0.1.1.1.1	Unnamed: 0.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1	index	prefix	input_text	target_text	input_text_fa	target_text_fa	natural	natural_fa	natural_input_text_en	natural_target_text	natural_input_text_fa	natural_target_text_fa
425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	425	4889	4889	xIntent	PersonX loves PersonX's country	to be patriotic	PersonX کشور PersonX را دوست دارد	میهن پرست بودن	PersonX loves PersonX's country. PersonX intends to be patriotic	PersonX کشور PersonX را دوست دارد. PersonX قصد دارد وطن پرست باشد	PersonX loves PersonX's country	 PersonX intends to be patriotic	PersonX کشور PersonX را دوست دارد	 PersonX قصد دارد وطن پرست باشد
426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	426	4890	4890	xIntent	PersonX loves PersonX's country	express patriotism.	PersonX کشور PersonX را دوست دارد	میهن پرستی را ابراز کنید	PersonX loves PersonX's country. PersonX intends express patriotism.	PersonX کشور PersonX را دوست دارد. PersonX قصد ابراز وطن دوستی را دارد.	PersonX loves PersonX's country	 PersonX intends express patriotism	PersonX کشور PersonX را دوست دارد	 PersonX قصد ابراز وطن دوستی را دارد
427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	427	4891	4891	xIntent	PersonX putts PersonY to death	none	PersonX PersonY را به قتل می رساند	هیچ یک	PersonX putts PersonY to death. PersonX intends none	PersonX PersonY را به قتل می رساند. PersonX قصد هیچ کدام را ندارد	PersonX putts PersonY to death	 PersonX intends none	PersonX PersonY را به قتل می رساند	 PersonX قصد هیچ کدام را ندارد
428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	428	4892	4892	xIntent	PersonX putts PersonY to death	to kill person	PersonX PersonY را به قتل می رساند	کشته شدن شخص	PersonX putts PersonY to death. PersonX intends to kill person	PersonX PersonY را به قتل می رساند. PersonX قصد دارد شخصی را بکشد	PersonX putts PersonY to death	 PersonX intends to kill person	PersonX PersonY را به قتل می رساند	 PersonX قصد دارد شخصی را بکشد
429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	429	4893	4893	xIntent	PersonX bases upon research	to be thorough	PersonX مبتنی بر تحقیق است	کامل بودن	PersonX bases upon research. PersonX intends to be thorough	PersonX مبتنی بر تحقیق است. PersonX قصد دارد کامل باشد	PersonX bases upon research	 PersonX intends to be thorough	PersonX مبتنی بر تحقیق است	 PersonX قصد دارد کامل باشد
430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	430	4894	4894	xIntent	PersonX fights for PersonX's life	save his/her life	PersonX برای زندگی PersonX می جنگد	جان خود را نجات دهد	PersonX fights for PersonX's life. PersonX intends save his/her life	PersonX برای زندگی PersonX می جنگد. PersonX قصد دارد جان خود را نجات دهد	PersonX fights for PersonX's life	 PersonX intends save his/her life	PersonX برای زندگی PersonX می جنگد	 PersonX قصد دارد جان خود را نجات دهد
431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	431	4895	4895	xIntent	PersonX fights for PersonX's life	to be protective	PersonX برای زندگی PersonX می جنگد	محافظ بودن	PersonX fights for PersonX's life. PersonX intends to be protective	PersonX برای زندگی PersonX می جنگد. PersonX قصد دارد از آن محافظت کند	PersonX fights for PersonX's life	 PersonX intends to be protective	PersonX برای زندگی PersonX می جنگد	 PersonX قصد دارد از آن محافظت کند
432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	432	4896	4896	xIntent	PersonX fights for PersonX's life	to lead serene	PersonX برای زندگی PersonX می جنگد	بی سر و صدا	PersonX fights for PersonX's life. PersonX intends to lead serene	PersonX برای زندگی PersonX می جنگد. PersonX قصد دارد تا آرام باشد	PersonX fights for PersonX's life	 PersonX intends to lead serene	PersonX برای زندگی PersonX می جنگد	 PersonX قصد دارد تا آرام باشد
433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	433	4897	4897	xIntent	PersonX asks PersonY to take	to give sweet	PersonX از PersonY می خواهد که آن را بگیرد	شیرین دادن	PersonX asks PersonY to take. PersonX intends to give sweet	PersonX از PersonY می خواهد که آن را بگیرد. PersonX قصد دارد شیرین بدهد	PersonX asks PersonY to take	 PersonX intends to give sweet	PersonX از PersonY می خواهد که آن را بگیرد	 PersonX قصد دارد شیرین بدهد
434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	434	4898	4898	xIntent	PersonX asks PersonY to take	to help	PersonX از PersonY می خواهد که آن را بگیرد	برای کمک به	PersonX asks PersonY to take. PersonX intends to help	PersonX از PersonY می خواهد که آن را بگیرد. PersonX قصد کمک دارد	PersonX asks PersonY to take	 PersonX intends to help	PersonX از PersonY می خواهد که آن را بگیرد	 PersonX قصد کمک دارد
435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	435	4899	4899	xIntent	PersonX asks PersonY to take	needy	PersonX از PersonY می خواهد که آن را بگیرد	نیازمند	PersonX asks PersonY to take. PersonX intends needy	PersonX از PersonY می خواهد که آن را بگیرد. PersonX نیازمندان را در نظر دارد	PersonX asks PersonY to take	 PersonX intends needy	PersonX از PersonY می خواهد که آن را بگیرد	 PersonX نیازمندان را در نظر دارد
436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	436	4900	4900	xIntent	PersonX finds PersonX's mother	to see his mother	PersonX مادر PersonX را پیدا می کند	مادرش را ببیند	PersonX finds PersonX's mother. PersonX intends to see his mother	PersonX مادر PersonX را پیدا می کند. PersonX قصد دارد مادرش را ببیند	PersonX finds PersonX's mother	 PersonX intends to see his mother	PersonX مادر PersonX را پیدا می کند	 PersonX قصد دارد مادرش را ببیند
437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	437	4901	4901	xIntent	PersonX finds PersonX's mother	to be with his mother	PersonX مادر PersonX را پیدا می کند	با مادرش باشد	PersonX finds PersonX's mother. PersonX intends to be with his mother	PersonX مادر PersonX را پیدا می کند. PersonX قصد دارد در کنار مادرش باشد	PersonX finds PersonX's mother	 PersonX intends to be with his mother	PersonX مادر PersonX را پیدا می کند	 PersonX قصد دارد در کنار مادرش باشد
438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	438	4902	4902	xIntent	PersonX finds PersonX's mother	to be comforted	PersonX مادر PersonX را پیدا می کند	دلداری دادن	PersonX finds PersonX's mother. PersonX intends to be comforted	PersonX مادر PersonX را پیدا می کند. PersonX قصد دارد آرامش یابد	PersonX finds PersonX's mother	 PersonX intends to be comforted	PersonX مادر PersonX را پیدا می کند	 PersonX قصد دارد آرامش یابد
439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	439	4903	4903	xIntent	PersonX finds PersonX's mother	know their mother	PersonX مادر PersonX را پیدا می کند	مادرشان را بشناس	PersonX finds PersonX's mother. PersonX intends know their mother	PersonX مادر PersonX را پیدا می کند. PersonX قصد دارد مادرشان را بشناسد	PersonX finds PersonX's mother	 PersonX intends know their mother	PersonX مادر PersonX را پیدا می کند	 PersonX قصد دارد مادرشان را بشناسد
440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	440	4904	4904	xIntent	PersonX finds PersonX's mother	speak with their mother	PersonX مادر PersonX را پیدا می کند	با مادرشان صحبت کنند	PersonX finds PersonX's mother. PersonX intends speak with their mother	PersonX مادر PersonX را پیدا می کند. PersonX قصد دارد با مادرشان صحبت کند	PersonX finds PersonX's mother	 PersonX intends speak with their mother	PersonX مادر PersonX را پیدا می کند	 PersonX قصد دارد با مادرشان صحبت کند
441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	441	4905	4905	xIntent	PersonX completes PersonX's education	to get a degree	PersonX تحصیلات PersonX را به پایان می رساند	مدرک گرفتن	PersonX completes PersonX's education. PersonX intends to get a degree	PersonX تحصیلات PersonX را به پایان می رساند. PersonX قصد دارد مدرک دریافت کند	PersonX completes PersonX's education	 PersonX intends to get a degree	PersonX تحصیلات PersonX را به پایان می رساند	 PersonX قصد دارد مدرک دریافت کند
442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	442	4906	4906	xIntent	PersonX completes PersonX's education	to improve self	PersonX تحصیلات PersonX را به پایان می رساند	برای بهبود خود	PersonX completes PersonX's education. PersonX intends to improve self	PersonX تحصیلات PersonX را به پایان می رساند. PersonX قصد دارد خود را بهبود بخشد	PersonX completes PersonX's education	 PersonX intends to improve self	PersonX تحصیلات PersonX را به پایان می رساند	 PersonX قصد دارد خود را بهبود بخشد
443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	443	4907	4907	xIntent	PersonX completes PersonX's education	to be successful in life	PersonX تحصیلات PersonX را به پایان می رساند	در زندگی موفق بودن	PersonX completes PersonX's education. PersonX intends to be successful in life	PersonX تحصیلات PersonX را به پایان می رساند. PersonX قصد دارد در زندگی موفق باشد	PersonX completes PersonX's education	 PersonX intends to be successful in life	PersonX تحصیلات PersonX را به پایان می رساند	 PersonX قصد دارد در زندگی موفق باشد
444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	444	4908	4908	xIntent	PersonX completes PersonX's education	finish what he started	PersonX تحصیلات PersonX را به پایان می رساند	آنچه را که شروع کرده تمام کن	PersonX completes PersonX's education. PersonX intends finish what he started	PersonX تحصیلات PersonX را به پایان می رساند. PersonX قصد دارد همان کاری را که شروع کرده به پایان برساند	PersonX completes PersonX's education	 PersonX intends finish what he started	PersonX تحصیلات PersonX را به پایان می رساند	 PersonX قصد دارد همان کاری را که شروع کرده به پایان برساند
445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	445	4909	4909	xIntent	PersonX completes PersonX's education	to have a degree	PersonX تحصیلات PersonX را به پایان می رساند	داشتن مدرک	PersonX completes PersonX's education. PersonX intends to have a degree	PersonX تحصیلات PersonX را به پایان می رساند. PersonX قصد دارد مدرک تحصیلی کسب کند	PersonX completes PersonX's education	 PersonX intends to have a degree	PersonX تحصیلات PersonX را به پایان می رساند	 PersonX قصد دارد مدرک تحصیلی کسب کند
446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	446	4910	4910	xIntent	PersonX completes PersonX's education	to achieve an accomplishment	PersonX تحصیلات PersonX را به پایان می رساند	برای رسیدن به یک موفقیت	PersonX completes PersonX's education. PersonX intends to achieve an accomplishment	PersonX تحصیلات PersonX را به پایان می رساند. PersonX قصد دارد به یک موفقیت دست یابد	PersonX completes PersonX's education	 PersonX intends to achieve an accomplishment	PersonX تحصیلات PersonX را به پایان می رساند	 PersonX قصد دارد به یک موفقیت دست یابد
447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	447	4911	4911	xIntent	PersonX lays PersonY's hands on	to lay person y's hand.	PersonX دستهای PersonY را روشن می کند	قرار دادن دست شخص y	PersonX lays PersonY's hands on. PersonX intends to lay person y's hand.	PersonX دستهای PersonY را روشن می کند. PersonX قصد دارد دست شخص y را دراز کند.	PersonX lays PersonY's hands on	 PersonX intends to lay person y's hand	PersonX دستهای PersonY را روشن می کند	 PersonX قصد دارد دست شخص y را دراز کند
448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	448	4912	4912	xIntent	PersonX saves PersonY life	to help person	PersonX زندگی PersonY را نجات می دهد	برای کمک به شخص	PersonX saves PersonY life. PersonX intends to help person	PersonX زندگی PersonY را نجات می دهد. PersonX قصد دارد به شخص کمک کند	PersonX saves PersonY life	 PersonX intends to help person	PersonX زندگی PersonY را نجات می دهد	 PersonX قصد دارد به شخص کمک کند
449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	449	4913	4913	xIntent	PersonX saves PersonY life	to help	PersonX زندگی PersonY را نجات می دهد	برای کمک به	PersonX saves PersonY life. PersonX intends to help	PersonX زندگی PersonY را نجات می دهد. PersonX قصد کمک دارد	PersonX saves PersonY life	 PersonX intends to help	PersonX زندگی PersonY را نجات می دهد	 PersonX قصد کمک دارد
450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	4914	4914	xIntent	PersonX saves PersonY's country	wants to help humanity	PersonX کشور PersonY را نجات می دهد	می خواهد به بشریت کمک کند	PersonX saves PersonY's country. PersonX intends wants to help humanity	PersonX کشور PersonY را نجات می دهد. PersonX قصد دارد به بشریت کمک کند	PersonX saves PersonY's country	 PersonX intends wants to help humanity	PersonX کشور PersonY را نجات می دهد	 PersonX قصد دارد به بشریت کمک کند
