input_text	prefix	target_text
PersonX puts PersonY's lights out	xEffect	is feared
PersonX puts PersonY's lights out	xEffect	is arrested
PersonX puts PersonY's mind at ease	xEffect	goes home
PersonX puts PersonY's mind at ease	xEffect	smiles a lot
PersonX puts PersonY's mind at ease	xEffect	He hugs
PersonX puts PersonY's mind at ease	xEffect	He kissed
PersonX puts PersonY's phone	xEffect	yelled at
PersonX puts PersonY's phone	xEffect	accused of stealing
PersonX puts PersonY's phone	xEffect	none
PersonX puts PersonY's phone	xEffect	calls person Y fast
PersonX puts PersonY's phone	xEffect	texts person Y
PersonX puts ___ all together	xEffect	light bulb goes off over personX's head
PersonX puts ___ all together	xEffect	furrows brows
PersonX puts ___ all together	xEffect	has completed a projected
PersonX puts ___ all together	xEffect	is defeated
PersonX puts ___ all together	xEffect	Receives praise
PersonX puts ___ all together	xEffect	Gets offered to put things together for money
PersonX puts ___ in PersonX's backpack	xEffect	gets in trouble
PersonX puts ___ in PersonX's backpack	xEffect	yelled at
PersonX puts ___ in PersonX's backpack	xEffect	wipes hands
PersonX puts ___ in PersonX's backpack	xEffect	runs away
PersonX puts ___ in PersonX's purse	xEffect	Carries purse
PersonX puts ___ in PersonX's purse	xEffect	Fumbles for item
PersonX puts ___ in PersonY's backpack	xEffect	has it for later
PersonX puts ___ in PersonY's backpack	xEffect	doesn't worry about it
PersonX puts ___ in PersonY's backpack	xEffect	Person X gets in trouble.
PersonX puts ___ in PersonY's backpack	xEffect	Person X helps Person Y.
PersonX puts ___ in PersonY's backpack	xEffect	none
PersonX puts ___ in a box	xEffect	closes the box
PersonX puts ___ in a box	xEffect	keeps the box in a safe place.
PersonX puts ___ in a box	xEffect	gets punished
PersonX puts ___ in a box	xEffect	gets bitten
PersonX puts ___ in a box	xEffect	closes the box
PersonX puts ___ in a box	xEffect	puts the box away
PersonX puts ___ in the oven	xEffect	gets warmer
PersonX puts ___ in the oven	xEffect	gets dirty
PersonX puts ___ in the oven	xEffect	waits for pizza to bake
PersonX puts ___ in the oven	xEffect	he eats dinner
PersonX puts ___ in the oven	xEffect	takes the item out of the oven
PersonX puts ___ in the oven	xEffect	eats
PersonX puts ___ into the oven	xEffect	DINNER
PersonX puts ___ into the oven	xEffect	MUFFINS
PersonX puts ___ into the oven	xEffect	NO
PersonX puts ___ into the oven	xEffect	NO
PersonX puts ___ into the oven	xEffect	observes cooking time
PersonX puts ___ into the oven	xEffect	smells food cooking
PersonX puts ___ into the oven	xEffect	stomach growls
PersonX puts ___ into the oven	xEffect	Burns the dinner
PersonX puts ___ into the oven	xEffect	Makes their best meal ever
PersonX puts ___ on PersonY's shoulders	xEffect	punched
PersonX puts ___ on PersonY's shoulders	xEffect	shouted at
PersonX puts ___ on PersonY's shoulders	xEffect	gets a reaction from the other person
PersonX puts ___ on PersonY's shoulders	xEffect	experiences the human touch
PersonX puts ___ on PersonY's shoulders	xEffect	none
PersonX puts ___ on top	xEffect	uses item on top of something
PersonX puts ___ on top	xEffect	lifts item
PersonX puts ___ on top	xEffect	checks it out
PersonX puts ___ on top	xEffect	leaves the room
PersonX puts ___ on top	xEffect	none
PersonX puts ___ to PersonY's lips	xEffect	Quiets personY
PersonX puts ___ to PersonY's lips	xEffect	Stops noise
PersonX puts ___ to PersonY's lips	xEffect	gets hurt
PersonX puts ___ to PersonY's lips	xEffect	gets screamed at
PersonX puts ___ to PersonY's lips	xEffect	gets bit
PersonX puts ___ to PersonY's lips	xEffect	receives kiss
PersonX puts ___ to death	xEffect	acts grim
PersonX puts ___ to death	xEffect	acts solemnly
PersonX puts ___ to death	xEffect	ends life
PersonX puts ___ to death	xEffect	completes job
PersonX puts ___ together	xEffect	Give a good presentation
PersonX puts ___ together	xEffect	Are well prepared for the event
PersonX puts ___ together	xEffect	accomplishes something
PersonX puts ___ together	xEffect	used critical thinking skills
PersonX puts ___ together	xEffect	puts object on shelf
PersonX puts ___ together	xEffect	posts object on selling site
PersonX puts a ___ together	xEffect	becomes a success
PersonX puts a ___ together	xEffect	earns money
PersonX puts bread in the toaster	xEffect	none
PersonX puts everything	xEffect	keeps a clean home
PersonX puts everything	xEffect	smiles at the work
PersonX puts everything	xEffect	none
PersonX puts everything together	xEffect	has new skillset
PersonX puts everything together	xEffect	knows something different
PersonX puts it all together	xEffect	PersonX thinks deeply of the subject
PersonX puts it all together	xEffect	PersonX jumps in excitement
PersonX puts it all together	xEffect	finishes the project
PersonX puts it all together	xEffect	puts it on display
PersonX puts it all together	xEffect	works hard to gather
PersonX puts it all together	xEffect	views the result
PersonX puts it in PersonX's purse	xEffect	gets arrested for stealing
PersonX puts it in PersonX's purse	xEffect	gets caught
PersonX puts it in PersonX's purse	xEffect	PersonX forgets to return it
PersonX puts it in PersonX's purse	xEffect	PersonX forgets to pay for it
PersonX puts it in PersonY's purse	xEffect	GOT SOMETHING
PersonX puts it in PersonY's purse	xEffect	BECOME HAPPY
PersonX puts it in PersonY's purse	xEffect	gets hit
PersonX puts it in PersonY's purse	xEffect	puts purse back
PersonX puts it in PersonY's purse	xEffect	gets nervous
PersonX puts it in PersonY's purse	xEffect	gets yelled at
PersonX puts it in PersonY's purse	xEffect	know's it's safe
PersonX puts it in PersonY's purse	xEffect	has to ask personY if they need it
PersonX puts it in a box	xEffect	has less clutter
PersonX puts it in a box	xEffect	loses it
PersonX puts it in a box	xEffect	none
PersonX puts it in a box	xEffect	forgets about it
PersonX puts it in a box	xEffect	remembers where X put it
PersonX puts it in the oven	xEffect	Switches off oven
PersonX puts it in the oven	xEffect	Eats pizza
PersonX puts it in the oven	xEffect	it get's cooked
PersonX puts it in the oven	xEffect	has something to eat
PersonX puts it together	xEffect	it is fixed
PersonX puts it together	xEffect	it is now working
PersonX puts it together	xEffect	it belongs to person X
PersonX puts it together	xEffect	paints it
PersonX puts it together	xEffect	sets it up
PersonX puts it together	xEffect	gets a larger understanding
PersonX puts it together	xEffect	gets more competent
PersonX puts on PersonX's hat	xEffect	they look good
PersonX puts on PersonX's hat	xEffect	they smile
PersonX puts on PersonY's hat	xEffect	is stylish
PersonX puts on PersonY's hat	xEffect	is shielded from sun
PersonX puts on PersonY's hat	xEffect	cannot see
PersonX puts on PersonY's hat	xEffect	head hurts
PersonX puts out feelers	xEffect	PersonX is thanked
PersonX puts out feelers	xEffect	PersonX smiles at the feelers
PersonX puts out feelers	xEffect	gets a call
PersonX puts out feelers	xEffect	finds an opportunity
PersonX puts out feelers	xEffect	none
PersonX puts out to pasture	xEffect	yes that is true
PersonX puts out to pasture	xEffect	m,ett the other person
PersonX puts out to pasture	xEffect	gets relieved of responsibility
PersonX puts out to pasture	xEffect	becomes free
PersonX puts out to pasture	xEffect	cries
PersonX puts out to pasture	xEffect	laughs
PersonX puts the ___ to death	xEffect	PersonX is remorseful
PersonX puts the ___ to death	xEffect	PersonX is haunted
PersonX puts the ___ together	xEffect	he thinks about the sum of things
PersonX puts the ___ together	xEffect	he shares what he knows
PersonX puts the ___ together	xEffect	gets praise
PersonX puts the ___ together	xEffect	checks for mistakes
PersonX puts the moves on ___	xEffect	get victory
PersonX puts the moves on ___	xEffect	get lot of money
PersonX puts the moves on ___	xEffect	uses his hands
PersonX puts the moves on ___	xEffect	moves in closer
PersonX puts the moves on ___	xEffect	none
PersonX puts the phone	xEffect	none
PersonX puts the phone away	xEffect	Stops talking
PersonX puts the phone away	xEffect	Puts phone in pocket
PersonX puts the phone away	xEffect	none
PersonX puts the phone away	xEffect	no longer able to make phone calls
PersonX puts the phone away	xEffect	can finally continue their activities without any interruptions
PersonX puts the top	xEffect	rests
PersonX puts the top	xEffect	drinks
PersonX puts the top	xEffect	finishes the project
PersonX puts the top	xEffect	looks at what they did
PersonX puts the top	xEffect	none
PersonX puts together ___	xEffect	Accomplished a task
PersonX puts together ___	xEffect	Gains a new creation
PersonX puts together ___	xEffect	checks the list
PersonX puts together ___	xEffect	remembers another item
PersonX puts together ___	xEffect	none
PersonX puts together a ___	xEffect	eats the salad
PersonX puts together a ___	xEffect	has a mess to clean up
PersonX puts together a ___	xEffect	looks serious
PersonX puts together a ___	xEffect	looks at their work
PersonX puts upon PersonY	xEffect	none
PersonX puts upon PersonY	xEffect	none
PersonX quickly fell	xEffect	Gets hurt
PersonX quickly fell	xEffect	Gets stunned
PersonX quickly fell	xEffect	they scrape their knee
PersonX quickly fell	xEffect	they get hurt
PersonX quickly fell in love	xEffect	gets butterflies
PersonX quickly fell in love	xEffect	smiles
PersonX quickly fell in love	xEffect	get a girlfriend.
PersonX quickly fell in love	xEffect	get  engaged
PersonX quickly fell in love	xEffect	goes on dates
PersonX quickly fell in love	xEffect	proposes
PersonX quickly went	xEffect	gets to destination on time
PersonX quickly went	xEffect	avoids becoming late to the meeting
PersonX quickly went	xEffect	got what they need
PersonX quickly went	xEffect	can do other things
PersonX quits ___ for good	xEffect	Has one less thing to do
PersonX quits ___ for good	xEffect	Can focus on something else
PersonX quits ___ for good	xEffect	Gaines weight
PersonX quits ___ for good	xEffect	Breathes easier
PersonX races out of the traps	xEffect	Becomes free
PersonX races out of the traps	xEffect	Is being fast
PersonX rains cats and dogs	xEffect	goes inside
PersonX rains cats and dogs	xEffect	puts on a raincoat
PersonX rains cats and dogs	xEffect	none
PersonX rains cats and dogs	xEffect	takes them inside the house
PersonX rains cats and dogs	xEffect	dries them with a towel
PersonX rains on PersonX's parade	xEffect	none
PersonX rains on PersonX's parade	xEffect	disappoints a person
PersonX rains on PersonX's parade	xEffect	gets reprimanded
PersonX raises PersonX's ___ to look	xEffect	sees a friend
PersonX raises PersonX's ___ to look	xEffect	gets sun in their eyes
PersonX raises PersonX's ___ to look	xEffect	peson x can see the stage
PersonX raises PersonX's ___ to look	xEffect	person x answered the question
PersonX raises PersonX's ___ to look	xEffect	Person X's body part moves
PersonX raises PersonX's ___ to look	xEffect	Person x witnesses an occurence
PersonX raises PersonY's glass	xEffect	none
PersonX raises PersonY's glass	xEffect	none
PersonX raises PersonY's glass	xEffect	gives the glass
PersonX raises PersonY's glass	xEffect	makes a toast
PersonX reaches PersonX's potential	xEffect	becomes stronger
PersonX reaches PersonX's potential	xEffect	becomes expert
PersonX reaches PersonX's potential	xEffect	they get paid well
PersonX reaches PersonX's potential	xEffect	they teach others to reach their potential
PersonX reaches PersonY's ears	xEffect	yell
PersonX reaches PersonY's ears	xEffect	whispers
PersonX reaches PersonY's ears	xEffect	none
PersonX reaches around PersonY	xEffect	gets slapped
PersonX reaches around PersonY	xEffect	gets yelled at
PersonX reaches around PersonY	xEffect	PersonX can't quite grasp it
PersonX reaches around PersonY	xEffect	PersonX reaches past it
PersonX reaches around PersonY	xEffect	smiles
PersonX reaches around PersonY	xEffect	turns head towards Y
PersonX reaches behind PersonY	xEffect	puts arm around them
PersonX reaches behind PersonY	xEffect	cuddles close
PersonX reaches behind PersonY	xEffect	slapped
PersonX reaches behind PersonY	xEffect	yelled at
PersonX reaches behind PersonY	xEffect	none
PersonX reaches exiting customers	xEffect	Personx keeps job because they are effective se reaching exciting customers
PersonX reaches exiting customers	xEffect	PersonX
PersonX reaches exiting customers	xEffect	none
PersonX reaches exiting customers	xEffect	none
PersonX reads PersonX's diary	xEffect	they get bored
PersonX reads PersonX's diary	xEffect	they lock it back up
PersonX reads PersonX's diary	xEffect	recalls memories
PersonX reads PersonX's diary	xEffect	remembers stories
PersonX reads PersonX's diary	xEffect	gets inspired
PersonX reads PersonX's diary	xEffect	gets reflections
PersonX reads PersonX's diary	xEffect	recalls better times
PersonX reads PersonX's diary	xEffect	laughs
PersonX reads PersonY's diary	xEffect	gets excited to read the diary
PersonX reads PersonY's diary	xEffect	gets yelled at by persony for reading the diary
PersonX reads PersonY's diary	xEffect	knows PersonY's secrets
PersonX reads PersonY's diary	xEffect	learn what PersonY were doing last Monday
